movie_id,Action,Adventure,Animation,Childrens,Comedy,Crime,Documentary,Drama,Fantasy,Film_Noir,Horror,Musical,Mystery,Romance,Sci_Fi,Thriller,War,Western,movie_title
532,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Kama Sutra: A Tale of Love (1996)
533,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Daytrippers (dot) The (1996)
534,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Traveller (1997)
535,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Addicted to Love (1997)
536,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ponette (1996)
537,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,My Own Private Idaho (1991)
538,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Anastasia (1997)
539,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Mouse Hunt (1997)
540,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Money Train (1995)
541,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mortal Kombat (1995)
542,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Pocahontas (1995)
543,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Misérables (dot) Les (1995)
544,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,Things to Do in Denver when You're Dead (1995)
545,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Vampire in Brooklyn (1995)
546,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Broken Arrow (1996)
547,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Young Poisoner's Handbook (dot) The (1995)
548,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NeverEnding Story III (dot) The (1994)
549,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,Rob Roy (1995)
550,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Die Hard: With a Vengeance (1995)
551,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Lord of Illusions (1995)
552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Species (1995)
553,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Walk in the Clouds (dot) A (1995)
554,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Waterworld (1995)
555,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,White Man's Burden (1995)
556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Wild Bill (1995)
557,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Farinelli: il castrato (1994)
558,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,Heavenly Creatures (1994)
559,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Interview with the Vampire (1994)
560,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,Kid in King Arthur's Court (dot) A (1995)
561,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Mary Shelley's Frankenstein (1994)
562,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Quick and the Dead (dot) The (1995)
563,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Stephen King's The Langoliers (1995)
564,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Tales from the Hood (1995)
565,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Village of the Damned (1995)
566,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Clear and Present Danger (1994)
567,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Wes Craven's New Nightmare (1994)
568,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Speed (1994)
569,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Wolf (1994)
570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Wyatt Earp (1994)
571,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Another Stakeout (1993)
572,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Blown Away (1994)
573,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,Body Snatchers (1993)
574,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,Boxing Helena (1993)
575,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,City Slickers II: The Legend of Curly's Gold (1994)
576,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Cliffhanger (1993)
577,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Coneheads (1993)
578,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Demolition Man (1993)
579,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Fatal Instinct (1993)
580,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Englishman Who Went Up a Hill (dot) But Came Down a Mountain (dot) The (1995)
581,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Kalifornia (1993)
582,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Piano (dot) The (1993)
583,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Romeo Is Bleeding (1993)
584,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Secret Garden (dot) The (1993)
585,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Son in Law (1993)
586,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terminal Velocity (1994)
587,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Hour of the Pig (dot) The (1993)
588,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Beauty and the Beast (1991)
589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Wild Bunch (dot) The (1969)
590,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Hellraiser: Bloodline (1996)
591,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Primal Fear (1996)
592,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,True Crime (1995)
593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Stalingrad (1993)
594,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Heavy (1995)
595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Fan (dot) The (1996)
596,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hunchback of Notre Dame (dot) The (1996)
597,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Eraser (1996)
598,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Big Squeeze (dot) The (1996)
599,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Police Story 4: Project S (Chao ji ji hua) (1993)
600,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Daniel Defoe's Robinson Crusoe (1996)
601,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,For Whom the Bell Tolls (1943)
602,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,American in Paris (dot) An (1951)
603,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Rear Window (1954)
604,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,It Happened One Night (1934)
605,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Meet Me in St. Louis (1944)
606,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,All About Eve (1950)
607,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Rebecca (1940)
608,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,Spellbound (1945)
609,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Father of the Bride (1950)
610,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Gigi (1958)
611,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,Laura (1944)
612,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lost Horizon (1937)
613,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,My Man Godfrey (1936)
614,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Giant (1956)
615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39 Steps (dot) The (1935)
616,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Night of the Living Dead (1968)
617,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Blue Angel (dot) The (Blaue Engel (dot) Der) (1930)
618,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Picnic (1955)
619,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Extreme Measures (1996)
620,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Chamber (dot) The (1996)
621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Davy Crockett (dot) King of the Wild Frontier (1955)
622,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Swiss Family Robinson (1960)
623,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Angels in the Outfield (1994)
624,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Three Caballeros (dot) The (1945)
625,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sword in the Stone (dot) The (1963)
626,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,So Dear to My Heart (1949)
627,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Robin Hood: Prince of Thieves (1991)
628,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Sleepers (1996)
629,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Victor/Victoria (1982)
630,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Great Race (dot) The (1965)
631,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,Crying Game (dot) The (1992)
632,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Sophie's Choice (1982)
633,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Christmas Carol (dot) A (1938)
634,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Microcosmos: Le peuple de l'herbe (1996)
635,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Fog (dot) The (1980)
636,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Escape from New York (1981)
637,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Howling (dot) The (1981)
638,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Return of Martin Guerre (dot) The (Retour de Martin Guerre (dot) Le) (1982)
639,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Tin Drum (dot) The (Blechtrommel (dot) Die) (1979)
640,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Cook the Thief His Wife & Her Lover (dot) The (1989)
641,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Paths of Glory (1957)
642,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,Grifters (dot) The (1990)
643,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,The Innocent (1994)
644,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Thin Blue Line (dot) The (1988)
645,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Paris Is Burning (1990)
646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Once Upon a Time in the West (1969)
647,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Ran (1985)
648,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Quiet Man (dot) The (1952)
649,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Once Upon a Time in America (1984)
650,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Seventh Seal (dot) The (Sjunde inseglet (dot) Det) (1957)
651,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Glory (1989)
652,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Rosencrantz and Guildenstern Are Dead (1990)
653,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Touch of Evil (1958)
654,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,Chinatown (1974)
655,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Stand by Me (1986)
656,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,M (1931)
657,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Manchurian Candidate (dot) The (1962)
658,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Pump Up the Volume (1990)
659,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,Arsenic and Old Lace (1944)
660,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Fried Green Tomatoes (1991)
661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,High Noon (1952)
662,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Somewhere in Time (1980)
663,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Being There (1979)
664,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Paris (dot) Texas (1984)
665,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,Alien 3 (1992)
666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Blood For Dracula (Andy Warhol's Dracula) (1974)
667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Audrey Rose (1977)
668,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Blood Beach (1981)
669,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Body Parts (1991)
670,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,Body Snatchers (1993)
671,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Bride of Frankenstein (1935)
672,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Candyman (1992)
673,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Cape Fear (1962)
674,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Cat People (1982)
675,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Nosferatu (Nosferatu (dot) eine Symphonie des Grauens) (1922)
676,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Crucible (dot) The (1996)
677,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Fire on the Mountain (1996)
678,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Volcano (1997)
679,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Conan the Barbarian (1981)
680,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kull the Conqueror (1997)
681,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Wishmaster (1997)
682,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,I Know What You Did Last Summer (1997)
683,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Rocket Man (1997)
684,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,In the Line of Fire (1993)
685,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Executive Decision (1996)
686,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Perfect World (dot) A (1993)
687,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,McHale's Navy (1997)
688,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Leave It to Beaver (1997)
689,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Jackal (dot) The (1997)
690,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Seven Years in Tibet (1997)
691,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,Dark City (1998)
692,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,American President (dot) The (1995)
693,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Casino (1995)
694,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Persuasion (1995)
695,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Kicking and Screaming (1995)
696,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,City Hall (1996)
697,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Basketball Diaries (dot) The (1995)
698,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Browning Version (dot) The (1994)
699,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Little Women (1994)
700,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Miami Rhapsody (1995)
701,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Wonderful (dot) Horrible Life of Leni Riefenstahl (dot) The (1993)
702,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Barcelona (1994)
703,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Widows' Peak (1994)
704,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,House of the Spirits (dot) The (1993)
705,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Singin' in the Rain (1952)
706,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Bad Moon (1996)
707,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Enchanted April (1991)
708,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Sex (dot) Lies (dot) and Videotape (1989)
709,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Strictly Ballroom (1992)
710,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Better Off Dead... (1985)
711,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Substance of Fire (dot) The (1996)
712,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Tin Men (1987)
713,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Othello (1995)
714,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Carrington (1995)
715,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,To Die For (1995)
716,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Home for the Holidays (1995)
717,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Juror (dot) The (1996)
718,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,In the Bleak Midwinter (1995)
719,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Canadian Bacon (1994)
720,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,First Knight (1995)
721,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Mallrats (1995)
722,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Nine Months (1995)
723,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Boys on the Side (1995)
724,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Circle of Friends (1995)
725,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Exit to Eden (1994)
726,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Fluke (1995)
727,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Immortal Beloved (1994)
728,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Junior (1994)
729,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Nell (1994)
730,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Queen Margot (Reine Margot (dot) La) (1994)
731,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,Corrina (dot) Corrina (1994)
732,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Dave (1993)
733,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Go Fish (1994)
734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Made in America (1993)
735,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Philadelphia (1993)
736,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Shadowlands (1993)
737,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Sirens (1994)
738,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Threesome (1994)
739,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Pretty Woman (1990)
740,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Jane Eyre (1996)
741,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Last Supper (dot) The (1995)
742,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Ransom (1996)
743,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Crow: City of Angels (dot) The (1996)
744,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Michael Collins (1996)
745,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruling Class (dot) The (1972)
746,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Real Genius (1985)
747,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Benny & Joon (1993)
748,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Saint (dot) The (1997)
749,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,MatchMaker (dot) The (1997)
750,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Amistad (1997)
751,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Tomorrow Never Dies (1997)
752,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Replacement Killers (dot) The (1998)
753,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Burnt By the Sun (1994)
754,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Red Corner (1997)
755,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Jumanji (1995)
756,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Father of the Bride Part II (1995)
757,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Across the Sea of Time (1995)
758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Lawnmower Man 2: Beyond Cyberspace (1996)
759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fair Game (1995)
760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Screamers (1995)
761,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Nick of Time (1995)
762,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Beautiful Girls (1996)
763,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Happy Gilmore (1996)
764,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,If Lucy Fell (1996)
765,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Boomerang (1992)
766,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Man of the Year (1995)
767,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Addiction (dot) The (1995)
768,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Casper (1995)
769,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Congo (1995)
770,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,Devil in a Blue Dress (1995)
771,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Johnny Mnemonic (1995)
772,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Kids (1995)
773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Mute Witness (1994)
774,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Prophecy (dot) The (1995)
775,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,Something to Talk About (1995)
776,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Three Wishes (1995)
777,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Castle Freak (1995)
778,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,Don Juan DeMarco (1995)
779,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop Zone (1994)
780,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Dumb & Dumber (1994)
781,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,French Kiss (1995)
782,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Little Odessa (1994)
783,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Milk Money (1994)
784,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Beyond Bedlam (1993)
785,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Only You (1994)
786,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Perez Family (dot) The (1995)
787,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Roommates (1995)
788,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Relative Fear (1994)
789,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Swimming with Sharks (1995)
790,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Tommy Boy (1995)
791,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Baby-Sitters Club (dot) The (1995)
792,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Bullets Over Broadway (1994)
793,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Crooklyn (1994)
794,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,It Could Happen to You (1994)
795,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Richie Rich (1994)
796,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Speechless (1994)
797,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Timecop (1994)
798,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bad Company (1995)
799,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Boys Life (1995)
800,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,In the Mouth of Madness (1995)
