movie_id,Animation,Children's,Comedy,Adventure,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,Sci-Fi,Documentary,War,Musical,Mystery,Film-Noir,Western,title
2204,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Saboteur (1942)
2205,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mr. & Mrs. Smith (1941)
2206,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Suspicion (1941)
2207,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Jamaica Inn (1939)
2208,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Lady Vanishes， The (1938)
2209,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Young and Innocent (1937)
2210,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Sabotage (1936)
2211,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Secret Agent (1936)
2212,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Man Who Knew Too Much， The (1934)
2213,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Waltzes from Vienna (1933)
2214,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Number Seventeen (1932)
2215,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Rich and Strange (1932)
2216,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Skin Game， The (1931)
2217,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Elstree Calling (1930)
2218,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Juno and Paycock (1930)
2219,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Murder! (1930)
2220,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Manxman， The (1929)
2221,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Blackmail (1929)
2222,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Champagne (1928)
2223,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Farmer's Wife， The (1928)
2224,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Downhill (1927)
2225,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Easy Virtue (1927)
2226,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Ring， The (1927)
2227,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Lodger， The (1926)
2228,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Mountain Eagle， The (1926)
2229,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Pleasure Garden， The (1925)
2230,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Always Tell Your Wife (1923)
2231,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Rounders (1998)
2232,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Cube (1997)
2233,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Digging to China (1998)
2234,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Let's Talk About Sex (1998)
2235,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,One Man's Hero (1999)
2236,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Simon Birch (1998)
2237,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Without Limits (1998)
2238,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Seven Beauties (Pasqualino Settebellezze) (1976)
2239,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975)
2240,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,My Bodyguard (1980)
2241,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class (1983)
2242,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Grandview， U.S.A. (1984)
2243,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Broadcast News (1987)
2244,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Allnighter， The (1987)
2245,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Working Girl (1988)
2246,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stars and Bars (1988)
2247,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Married to the Mob (1988)
2248,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Say Anything... (1989)
2249,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,My Blue Heaven (1990)
2250,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Men Don't Leave (1990)
2251,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cabinet of Dr. Ramirez， The (1991)
2252,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Hero (1992)
2253,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Toys (1992)
2254,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Choices (1981)
2255,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Young Doctors in Love (1982)
2256,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Parasite (1982)
2257,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No Small Affair (1984)
2258,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Master Ninja I (1984)
2259,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Blame It on Rio (1984)
2260,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Wisdom (1986)
2261,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,One Crazy Summer (1986)
2262,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,About Last Night... (1986)
2263,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Seventh Sign， The (1988)
2264,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,We're No Angels (1989)
2265,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nothing But Trouble (1991)
2266,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Butcher's Wife， The (1991)
2267,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Mortal Thoughts (1991)
2268,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Few Good Men， A (1992)
2269,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Indecent Proposal (1993)
2270,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Century of Cinema， A (1994)
2271,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Permanent Midnight (1998)
2272,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,One True Thing (1998)
2273,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Rush Hour (1998)
2274,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Lilian's Story (1995)
2275,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Six-String Samurai (1998)
2276,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Soldier's Daughter Never Cries， A (1998)
2277,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Somewhere in the City (1997)
2278,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Ronin (1998)
2279,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Urban Legend (1998)
2280,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Clay Pigeons (1998)
2281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Monument Ave. (1998)
2282,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Pecker (1998)
2283,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Sheltering Sky， The (1990)
2284,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Bandit Queen (1994)
2285,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,If.... (1968)
2286,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fiendish Plot of Dr. Fu Manchu， The (1980)
2287,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,Them! (1954)
2288,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,Thing， The (1982)
2289,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Player， The (1992)
2290,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Stardust Memories (1980)
2291,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Edward Scissorhands (1990)
2292,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Overnight Delivery (1996)
2293,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Shadrach (1998)
2294,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Antz (1998)
2295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Impostors， The (1998)
2296,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Night at the Roxbury， A (1998)
2297,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,What Dreams May Come (1998)
2298,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Strangeland (1998)
2299,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Battle of the Sexes， The (1959)
2300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Producers， The (1968)
2301,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,History of the World: Part I (1981)
2302,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,My Cousin Vinny (1992)
2303,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Nashville (1975)
2304,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Love Is the Devil (1998)
2305,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Slam (1998)
2306,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Holy Man (1998)
2307,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,One Tough Cop (1998)
2308,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Detroit 9000 (1973)
2309,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Inheritors， The (Die Siebtelbauern) (1998)
2310,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Mighty， The (1998)
2311,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2010 (1984)
2312,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Children of a Lesser God (1986)
2313,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Elephant Man， The (1980)
2314,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Beloved (1998)
2315,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Bride of Chucky (1998)
2316,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Practical Magic (1998)
2317,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alarmist， The (1997)
2318,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Happiness (1998)
2319,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Reach the Rock (1997)
2320,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Apt Pupil (1998)
2321,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pleasantville (1998)
2322,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,Soldier (1998)
2323,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Cruise， The (1998)
2324,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Life Is Beautiful (La Vita � bella) (1997)
2325,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Orgazmo (1997)
2326,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Shattered Image (1998)
2327,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Tales from the Darkside: The Movie (1990)
2328,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Vampires (1998)
2329,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,American History X (1998)
2330,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Hands on a Hard Body (1996)
2331,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Living Out Loud (1998)
2332,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Belly (1998)
2333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Gods and Monsters (1998)
2334,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Siege， The (1998)
2335,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Waterboy， The (1998)
2336,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Elizabeth (1998)
2337,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Velvet Goldmine (1998)
2338,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,I Still Know What You Did Last Summer (1998)
2339,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,I'll Be Home For Christmas (1998)
2340,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Meet Joe Black (1998)
2341,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Dancing at Lughnasa (1998)
2342,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hard Core Logo (1996)
2343,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Naked Man， The (1998)
2344,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,Runaway Train (1985)
2345,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Desert Bloom (1986)
2346,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Stepford Wives， The (1975)
2347,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Pope of Greenwich Village， The (1984)
2348,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Sid and Nancy (1986)
2349,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Mona Lisa (1986)
2350,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Heart Condition (1990)
2351,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Nights of Cabiria (Le Notti di Cabiria) (1957)
2352,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Big Chill， The (1983)
2353,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Enemy of the State (1998)
2354,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rugrats Movie， The (1998)
2355,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bug's Life， A (1998)
2356,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Celebrity (1998)
2357,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Central Station (Central do Brasil) (1998)
2358,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Savior (1998)
2359,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Waking Ned Devine (1998)
2360,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Celebration， The (Festen) (1998)
2361,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pink Flamingos (1972)
2362,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Glen or Glenda (1953)
2363,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Godzilla (Gojira) (1954)
2364,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Godzilla (Gojira) (1984)
2365,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962)
2366,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,King Kong (1933)
2367,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,King Kong (1976)
2368,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,King Kong Lives (1986)
2369,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Desperately Seeking Susan (1985)
2370,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Emerald Forest， The (1985)
2371,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fletch (1985)
2372,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fletch Lives (1989)
2373,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Red Sonja (1985)
2374,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Gung Ho (1986)
2375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Money Pit， The (1986)
2376,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,View to a Kill， A (1985)
2377,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Lifeforce (1985)
2378,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Police Academy (1984)
2379,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Police Academy 2: Their First Assignment (1985)
2380,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Police Academy 3: Back in Training (1986)
2381,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Police Academy 4: Citizens on Patrol (1987)
2382,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Police Academy 5: Assignment: Miami Beach (1988)
2383,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Police Academy 6: City Under Siege (1989)
2384,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Babe: Pig in the City (1998)
2385,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Home Fries (1998)
2386,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Jerry Springer: Ringmaster (1998)
2387,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Very Bad Things (1998)
2388,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Steam: The Turkish Bath (Hamam) (1997)
2389,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,Psycho (1998)
2390,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Little Voice (1998)
2391,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Simple Plan， A (1998)
2392,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Jack Frost (1998)
2393,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Star Trek: Insurrection (1998)
2394,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Prince of Egypt， The (1998)
2395,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rushmore (1998)
2396,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Shakespeare in Love (1998)
2397,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Mass Appeal (1984)
2398,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Miracle on 34th Street (1947)
2399,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Claus: The Movie (1985)
2400,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Prancer (1989)
2401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Pale Rider (1985)
2402,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Rambo: First Blood Part II (1985)
2403,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,First Blood (1982)
2404,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Rambo III (1988)
2405,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Jewel of the Nile， The (1985)
2406,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Romancing the Stone (1984)
2407,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Cocoon (1985)
2408,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Cocoon: The Return (1988)
2409,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Rocky II (1979)
2410,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Rocky III (1982)
2411,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Rocky IV (1985)
2412,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Rocky V (1990)
2413,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Clue (1985)
2414,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Young Sherlock Holmes (1985)
2415,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Violets Are Blue... (1986)
2416,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Back to School (1986)
2417,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Heartburn (1986)
2418,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nothing in Common (1986)
2419,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Extremities (1986)
2420,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Karate Kid， The (1984)
2421,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Karate Kid， Part II， The (1986)
2422,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Karate Kid III， The (1989)
2423,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Christmas Vacation (1989)
2424,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,You've Got Mail (1998)
2425,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,General， The (1998)
2426,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Theory of Flight， The (1998)
2427,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,Thin Red Line， The (1998)
2428,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Faculty， The (1998)
2429,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Mighty Joe Young (1998)
2430,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Mighty Joe Young (1949)
2431,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Patch Adams (1998)
2432,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Stepmom (1998)
2433,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Civil Action， A (1998)
2434,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Down in the Delta (1998)
2435,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Hurlyburly (1998)
2436,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tea with Mussolini (1999)
2437,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Wilde (1997)
2438,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Outside Ozona (1998)
2439,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Affliction (1997)
2440,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Another Day in Paradise (1998)
2441,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Hi-Lo Country， The (1998)
2442,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Hilary and Jackie (1998)
2443,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Playing by Heart (1998)
2444,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24 7: Twenty Four Seven (1997)
2445,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,At First Sight (1999)
2446,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,In Dreams (1999)
2447,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Varsity Blues (1999)
2448,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Virus (1999)
2449,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Garbage Pail Kids Movie， The (1987)
2450,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Howard the Duck (1986)
2451,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Gate， The (1987)
2452,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Gate II: Trespassers， The (1990)
2453,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Boy Who Could Fly， The (1986)
2454,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Fly， The (1958)
2455,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Fly， The (1986)
2456,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Fly II， The (1989)
2457,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Running Scared (1986)
2458,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Armed and Dangerous (1986)
2459,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Texas Chainsaw Massacre， The (1974)
2460,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Texas Chainsaw Massacre 2， The (1986)
2461,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Leatherface: Texas Chainsaw Massacre III (1990)
2462,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Return of the Texas Chainsaw Massacre， The (1994)
2463,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruthless People (1986)
2464,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Trick or Treat (1986)
2465,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Deadly Friend (1986)
2466,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Belizaire the Cajun (1986)
2467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Name of the Rose， The (1986)
2468,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,Jumpin' Jack Flash (1986)
2469,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Peggy Sue Got Married (1986)
2470,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crocodile Dundee (1986)
